nm       Rad_ref     Rad_target  Reflectance
501.9  53273.31  31874.04  59.83
503.3  53013.54  31777.20  59.94
504.7  53774.64  32298.64  60.06
506.1  54516.86  32801.39  60.17
507.6  55151.57  33233.85  60.26
509.0  55351.51  33405.99  60.35
510.4  55814.84  33738.86  60.45
511.8  55797.89  33793.16  60.56
513.2  55173.15  33464.34  60.65
514.7  54128.25  32888.84  60.76
516.1  52260.37  31803.20  60.86
517.5  50825.46  30979.13  60.95
518.9  50688.49  30942.49  61.04
520.3  52265.94  31951.95  61.13
521.7  53607.40  32822.41  61.23
523.2  54339.56  33314.21  61.31
524.6  54520.71  33466.54  61.38
526.0  54155.14  33291.06  61.47
527.4  54128.25  33315.98  61.55
528.8  55105.66  33959.92  61.63
530.2  56207.40  34681.82  61.70
531.6  56304.00  34788.00  61.79
533.0  56016.84  34649.28  61.86
534.4  56033.57  34701.54  61.93
535.8  55902.60  34664.76  62.01
537.2  55317.90  34340.46  62.08
538.7  54335.66  33771.36  62.15
540.1  53565.70  33322.54  62.21
541.5  53330.87  33211.71  62.27
542.9  53868.44  33583.50  62.34
544.3  54356.36  33921.30  62.41
545.7  54607.70  34107.19  62.46
547.1  54652.95  34162.14  62.51
548.5  54976.79  34393.13  62.56
549.9  55282.00  34616.66  62.62
551.3  55389.00  34713.00  62.67
552.7  55800.00  34998.60  62.72
554.1  55986.99  35145.08  62.77
555.5  55963.39  35160.25  62.83
556.9  55274.40  34758.72  62.88
558.2  54545.40  34334.06  62.95
559.7  54017.91  34031.96  63.00
561.0  53774.50  33908.88  63.06
562.4  53530.39  33786.66  63.12
563.8  52970.97  33461.48  63.17
565.2  52384.63  33119.28  63.22
566.6  51736.54  32731.13  63.27
568.0  51244.01  32441.60  63.31
569.4  50591.71  32044.54  63.34
570.8  50552.97  32044.54  63.39
572.2  50891.31  32273.99  63.42
573.6  51187.50  32484.73  63.46
575.0  51174.96  32492.81  63.49
576.3  51011.40  32404.68  63.52
577.7  51056.96  32449.91  63.56
579.1  51417.66  32695.44  63.59
580.5  52139.15  33173.15  63.62
581.9  52867.33  33649.27  63.65
583.2  53392.71  33995.97  63.67
584.6  53125.06  33845.96  63.71
586.0  51900.00  33091.44  63.76
587.4  49166.77  31369.70  63.80
588.8  46419.81  29631.66  63.83
590.2  44549.27  28455.92  63.88
591.5  44861.70  28673.19  63.91
592.9  45115.20  28850.64  63.95
594.3  45532.50  29131.83  63.98
595.7  45815.04  29321.00  64.00
597.0  46659.79  29874.18  64.03
598.4  47455.20  30395.82  64.05
599.8  48096.93  30820.72  64.08
601.2  48739.44  31243.59  64.10
602.5  49415.83  31687.56  64.12
603.9  50090.21  32130.55  64.15
605.3  50531.83  32433.02  64.18
606.7  50576.34  32478.24  64.22
608.0  50393.10  32367.86  64.23
609.4  50165.20  32230.98  64.25
610.8  49959.82  32115.23  64.28
612.1  49617.00  31909.84  64.31
613.5  49334.01  31750.97  64.36
614.9  48759.15  31390.91  64.38
616.2  48470.91  31218.83  64.41
617.6  48340.84  31150.29  64.44
619.0  48602.12  31338.77  64.48
620.3  48571.75  31336.90  64.52
621.7  48334.82  31196.88  64.54
623.0  47808.75  30860.94  64.55
624.4  47322.00  30567.60  64.59
