nm       Rad_ref     Rad_target  Reflectance
953.6  35.11  14.04  40.00
954.8  1.00  7.22  721.80
955.9  -74.10  7.41  -10.00
957.0  -76.28  -15.26  20.00
958.1  39.21  31.37  80.00
959.2  1.00  24.23  2422.95
960.4  1.00  49.95  4995.30
961.5  -85.68  8.57  -10.00
962.6  -88.25  8.82  -10.00
963.7  1.00  0.00  0.00
964.8  187.73  28.16  15.00
966.0  96.56  0.00  0.00
967.1  99.55  69.68  70.00
968.2  -102.72  20.54  -20.00
969.3  -52.89  -31.74  60.00
970.4  -109.20  -10.92  10.00
971.5  1.00  22.53  2253.10
972.6  174.23  69.69  40.00
973.8  119.67  11.97  10.00
974.9  1.00  12.34  1233.95
976.0  -127.14  -25.43  20.00
977.1  1.00  13.11  1311.15
978.2  -67.67  40.60  -60.00
979.3  1.00  41.88  4187.55
980.4  72.03  86.44  120.00
981.5  74.39  29.75  40.00
982.6  76.58  76.58  100.00
983.7  1.00  0.00  0.00
984.8  -244.66  0.00  -0.00
985.9  1.00  16.84  1683.95
987.0  86.81  69.45  80.00
988.1  179.19  71.67  40.00
989.2  1.00  -55.54  -5553.60
990.3  1.00  -38.30  -3829.50
991.5  99.15  0.00  0.00
992.5  1.00  61.87  6186.60
993.7  1.00  42.71  4270.60
994.8  110.69  0.00  0.00
995.9  1.00  -22.98  -2298.25
997.0  1.00  -23.97  -2397.45
998.1  1.00  -24.97  -2496.90
999.2  1.00  0.00  0.00
1000.3  135.63  54.25  40.00
1001.4  285.15  114.06  40.00
1002.5  1.00  -29.81  -2980.50
1003.6  1.00  0.00  0.00
1004.7  1.00  0.00  0.00
1005.8  -333.72  66.74  -20.00
1006.9  1.00  0.00  0.00
1008.0  174.02  34.80  20.00
967.7  28.87  0.00  0.00
971.6  1.00  0.00  0.00
975.4  23.97  0.00  0.00
979.3  1.00  0.00  0.00
983.2  19.45  0.00  0.00
987.0  18.29  0.00  0.00
990.9  1.00  0.00  0.00
994.8  16.41  0.00  0.00
998.6  30.17  0.00  0.00
1002.5  13.96  0.00  0.00
1006.4  26.22  0.00  0.00
1010.2  194.00  0.00  0.00
1014.1  273.81  0.00  0.00
1018.0  237.39  9.89  4.17
1021.8  73.03  0.00  0.00
1025.7  8.84  0.00  0.00
1029.5  1.00  0.00  0.00
1033.4  1.00  0.00  0.00
1037.2  8.32  0.00  0.00
1041.1  1.00  -8.03  -803.25
1045.0  7.89  0.00  0.00
1048.8  1.00  7.77  776.63
1052.7  7.58  0.00  0.00
1056.5  1.00  0.00  0.00
1060.4  7.19  0.00  0.00
1064.2  1.00  0.00  0.00
1068.1  7.45  0.00  0.00
1071.9  7.57  0.00  0.00
1075.8  7.46  0.00  0.00
1079.6  1.00  7.12  711.75
1083.4  6.80  0.00  0.00
1087.3  6.58  0.00  0.00
1091.1  6.55  0.00  0.00
1095.0  6.49  0.00  0.00
1098.8  6.33  0.00  0.00
1102.7  6.12  0.00  0.00
1106.5  6.06  0.00  0.00
1110.3  1.00  0.00  0.00
1114.2  5.90  5.90  100.00
1118.0  11.49  0.00  0.00
1121.8  22.82  0.00  0.00
1125.7  79.43  5.67  7.14
1129.5  95.26  -5.60  -5.88
1133.3  83.89  0.00  0.00
1137.2  22.50  0.00  0.00
1141.0  5.56  0.00  0.00
1144.8  10.91  5.46  50.00
1148.6  5.36  5.36  100.00
1152.4  1.00  0.00  0.00
1156.3  5.37  0.00  0.00
1160.1  10.78  0.00  0.00
1163.9  1.00  5.35  534.50
1167.7  5.22  5.22  100.00
1171.6  1.00  0.00  0.00
1175.4  9.87  0.00  0.00
1179.2  9.66  4.83  50.00
1183.0  9.59  0.00  0.00
1186.8  9.64  -4.82  -50.00
1190.6  4.86  0.00  0.00
1194.4  4.87  0.00  0.00
1198.2  4.85  0.00  0.00
1202.1  4.75  0.00  0.00
1205.9  13.80  4.60  33.33
1209.7  13.49  4.50  33.33
1213.5  4.42  0.00  0.00
1217.3  4.37  0.00  0.00
1221.1  8.76  0.00  0.00
1224.9  13.27  4.42  33.33
1228.7  8.93  0.00  0.00
1232.5  4.44  4.44  100.00
1236.3  4.37  0.00  0.00
1240.1  4.32  0.00  0.00
1243.9  8.50  4.25  50.00
1247.7  4.20  0.00  0.00
1251.5  4.22  4.22  100.00
1255.2  4.24  0.00  0.00
1259.1  1.00  0.00  0.00
1262.8  4.19  0.00  0.00
1266.6  1.00  4.12  412.00
1270.4  1.00  0.00  0.00
1274.2  3.96  3.96  100.00
1278.0  3.93  -3.93  -100.00
1281.8  3.88  0.00  0.00
1285.6  3.82  0.00  0.00
1289.3  3.79  0.00  0.00
1293.1  3.75  3.75  100.00
1296.9  3.75  0.00  0.00
1300.7  1.00  3.74  374.38
1304.4  1.00  0.00  0.00
1308.2  3.70  3.70  100.00
1312.0  3.64  0.00  0.00
1315.8  1.00  -3.58  -357.50
1319.5  3.54  0.00  0.00
1323.3  3.60  0.00  0.00
1327.1  3.63  3.63  100.00
1330.8  7.10  0.00  0.00
1334.6  6.81  0.00  0.00
1338.4  6.74  0.00  0.00
1342.1  3.42  -3.42  -100.00
1345.9  7.00  0.00  0.00
1349.7  10.58  0.00  0.00
1353.4  27.66  0.00  0.00
1357.2  34.34  0.00  0.00
1360.9  38.10  0.00  0.00
1364.7  45.42  0.00  0.00
1368.4  48.70  0.00  0.00
1372.2  38.07  0.00  0.00
1375.9  10.46  0.00  0.00
1379.7  10.56  0.00  0.00
1383.4  3.53  0.00  0.00
1387.2  3.50  0.00  0.00
1390.9  10.41  0.00  0.00
1394.7  10.40  0.00  0.00
1398.4  10.41  0.00  0.00
1402.2  6.94  0.00  0.00
1405.9  3.45  0.00  0.00
1409.7  1.00  3.45  344.50
1413.4  1.00  3.43  342.75
1417.1  1.00  0.00  0.00
1420.9  1.00  3.42  342.00
1424.6  3.45  0.00  0.00
1428.3  3.48  0.00  0.00
1432.1  3.49  3.49  100.00
1435.8  1.00  0.00  0.00
1439.5  3.42  3.42  100.00
1443.2  3.39  0.00  0.00
1447.0  3.37  0.00  0.00
1450.7  3.30  -3.30  -100.00
1454.4  3.24  0.00  0.00
1458.1  3.19  3.19  100.00
1461.9  1.00  3.15  315.38
1465.6  3.12  3.12  100.00
1469.3  6.19  0.00  0.00
1473.0  3.08  -3.08  -100.00
1476.7  6.14  3.07  50.00
1480.4  1.00  0.00  0.00
1484.2  1.00  0.00  0.00
1487.9  1.00  0.00  0.00
1491.6  1.00  0.00  0.00
1495.3  3.19  0.00  0.00
1499.0  3.13  3.13  100.00
1502.7  3.14  0.00  0.00
1506.4  1.00  0.00  0.00
1510.1  3.24  3.24  100.00
1513.8  3.27  3.27  100.00
1517.5  3.23  3.23  100.00
1521.2  6.33  0.00  0.00
1524.9  43.63  0.00  0.00
1528.6  58.88  0.00  0.00
1532.3  67.93  3.09  4.55
1536.0  33.74  0.00  0.00
1539.7  12.16  0.00  0.00
1543.4  6.08  0.00  0.00
1547.1  3.02  0.00  0.00
1550.7  1.00  0.00  0.00
1554.4  3.00  3.00  100.00
1558.1  1.00  0.00  0.00
1561.8  2.95  -2.95  -100.00
1565.5  5.88  0.00  0.00
1569.1  1.00  0.00  0.00
1572.8  2.91  0.00  0.00
1576.5  2.90  0.00  0.00
1580.2  2.89  2.89  100.00
1583.8  2.86  0.00  0.00
1587.5  2.84  0.00  0.00
1591.2  1.00  -2.84  -283.63
1594.8  5.66  0.00  0.00
1598.5  1.00  2.86  286.00
1602.2  5.82  0.00  0.00
1605.8  2.95  2.95  100.00
1609.5  2.99  0.00  0.00
1613.2  1.00  0.00  0.00
1616.8  6.01  0.00  0.00
1620.5  3.02  3.02  100.00
1624.2  1.00  0.00  0.00
1627.8  3.01  -3.01  -100.00
1631.5  3.02  0.00  0.00
1635.1  3.01  -3.01  -100.00
1638.8  6.05  3.02  50.00
1642.4  3.03  3.03  100.00
1646.1  3.04  0.00  0.00
1649.7  6.10  0.00  0.00
1653.3  1.00  0.00  0.00
1657.0  3.06  0.00  0.00
1660.6  3.06  3.06  100.00
1664.3  3.08  0.00  0.00
1667.9  3.07  0.00  0.00
1671.6  3.07  0.00  0.00
1675.2  1.00  3.06  306.00
1678.8  3.07  0.00  0.00
1682.4  6.19  0.00  0.00
1686.1  3.11  0.00  0.00
1689.7  9.30  0.00  0.00
1693.3  9.30  0.00  0.00
1697.0  12.30  0.00  0.00
1700.6  9.18  6.12  66.67
1704.2  12.13  0.00  0.00
1707.8  9.01  0.00  0.00
1711.4  9.00  0.00  0.00
1715.1  8.88  0.00  0.00
1718.7  8.88  0.00  0.00
1722.3  5.91  0.00  0.00
1725.9  5.92  0.00  0.00
1729.5  2.97  0.00  0.00
1733.1  2.97  0.00  0.00
1736.7  5.97  2.99  50.00
1740.3  5.96  0.00  0.00
1743.9  2.99  2.99  100.00
1747.6  2.98  0.00  0.00
1751.2  2.96  0.00  0.00
1754.8  5.90  0.00  0.00
1758.3  2.94  0.00  0.00
1761.9  2.93  0.00  0.00
1765.5  2.93  0.00  0.00
1769.1  2.95  0.00  0.00
1772.7  2.96  2.96  100.00
1776.3  3.00  0.00  0.00
1779.9  3.02  3.02  100.00
1783.5  3.04  3.04  100.00
1787.1  6.17  0.00  0.00
1790.7  3.10  0.00  0.00
1794.2  3.15  0.00  0.00
