nm       Rad_ref     Rad_target  Reflectance
2043.9  664.23  240.43  36.20
2046.6  638.60  230.72  36.13
2049.2  592.56  201.64  34.03
2051.8  550.74  189.06  34.33
2054.4  515.00  177.16  34.40
2057.1  513.13  164.20  32.00
2059.7  535.60  168.92  31.54
2062.3  539.50  170.15  31.54
2064.9  535.35  174.30  32.56
2067.5  546.48  186.30  34.09
2070.1  589.88  202.13  34.27
2072.7  649.38  221.94  34.18
2075.3  700.40  251.32  35.88
2077.9  747.33  263.03  35.20
2080.5  783.99  252.90  32.26
2083.1  820.26  267.84  32.65
2085.7  855.93  295.01  34.47
2088.2  877.68  310.50  35.38
2090.8  882.89  323.31  36.62
2093.4  897.48  336.56  37.50
2096.0  906.40  333.72  36.82
2098.6  919.13  322.72  35.11
2101.1  939.02  325.20  34.63
2103.7  965.09  332.51  34.45
2106.3  980.10  332.10  33.88
2108.8  988.58  347.01  35.10
2111.4  984.15  344.25  34.98
2114.0  984.15  340.20  34.57
2116.5  981.72  355.52  36.21
2119.1  993.84  371.68  37.40
2121.6  1021.08  385.92  37.80
2124.2  1038.70  383.52  36.92
2126.7  1075.87  385.09  35.79
2129.2  1104.60  402.39  36.43
2131.8  1113.90  398.95  35.82
2134.3  1122.10  400.47  35.69
2136.9  1137.96  404.43  35.54
2139.4  1145.50  395.00  34.48
2141.9  1126.84  397.94  35.31
2144.5  1092.54  400.86  36.69
2147.0  1053.24  393.00  37.31
2149.5  1027.04  369.89  36.02
2152.0  1025.70  362.94  35.38
2154.5  1029.66  369.42  35.88
2157.1  1024.43  365.03  35.63
2159.6  990.36  357.63  36.11
2162.1  970.47  362.94  37.40
2164.6  987.50  367.35  37.20
2167.1  1015.23  365.96  36.05
2169.6  1034.88  364.56  35.23
2172.1  1034.91  354.15  34.22
2174.6  1032.20  349.36  33.85
2177.1  1022.86  350.24  34.24
2179.6  1009.47  351.12  34.78
2182.1  988.92  341.70  34.55
2184.5  984.94  329.67  33.47
2187.0  997.52  328.40  32.92
2189.5  1021.25  314.55  30.80
2192.0  1014.68  313.78  30.92
2194.4  982.29  324.69  33.05
2196.9  964.43  334.00  34.63
2199.4  973.25  327.25  33.62
2201.9  999.92  318.94  31.90
2204.3  1038.46  343.26  33.05
2206.8  1058.75  363.13  34.30
2209.2  1069.20  369.77  34.58
2211.7  1066.50  364.50  34.18
2214.1  1088.64  353.92  32.51
2216.6  1102.86  352.74  31.98
2219.0  1093.93  366.13  33.47
2221.5  1078.48  380.38  35.27
2223.9  1076.70  396.44  36.82
2226.4  1082.67  394.11  36.40
2228.8  1084.80  388.72  35.83
2231.2  1078.14  371.46  34.45
2233.7  1068.08  354.51  33.19
2236.1  1055.60  354.90  33.62
2238.5  1043.10  352.28  33.77
2241.0  1026.75  342.25  33.33
2243.4  1007.97  325.15  32.26
2245.8  988.98  326.55  33.02
2248.2  971.87  338.04  34.78
2250.6  957.78  323.96  33.82
2253.0  961.45  300.16  31.22
2255.4  958.80  286.70  29.90
2257.9  931.59  296.42  31.82
2260.3  910.00  297.05  32.64
2262.7  891.99  286.20  32.09
2265.1  857.57  285.86  33.33
2267.4  844.24  283.04  33.53
2269.8  859.76  278.45  32.39
2272.2  857.50  274.40  32.00
2274.6  831.30  278.73  33.53
2277.0  821.34  281.88  34.32
2279.4  818.16  297.07  36.31
2281.8  810.15  294.60  36.36
2284.1  784.67  286.23  36.48
2286.5  760.76  247.00  32.47
2288.9  727.81  224.33  30.82
2291.3  678.04  222.64  32.84
2293.6  664.83  223.30  33.59
2296.0  683.10  232.76  34.07
2298.4  690.88  223.52  32.35
2300.7  678.97  209.31  30.83
2303.1  660.48  204.80  31.01
2305.4  661.77  200.07  30.23
2307.8  668.85  231.53  34.62
2310.1  647.64  226.16  34.92
2312.5  624.36  196.08  31.40
2314.8  582.96  171.77  29.46
2317.1  536.63  177.14  33.01
2319.5  528.36  202.02  38.24
2321.8  547.58  198.17  36.19
2324.1  554.93  190.26  34.29
2326.5  552.76  191.34  34.62
2328.8  560.21  153.27  27.36
2331.1  553.35  152.83  27.62
2333.4  516.04  191.52  37.11
2335.8  477.93  187.95  39.33
2338.1  436.19  134.63  30.86
2340.4  410.40  118.80  28.95
2342.7  395.66  146.34  36.99
2345.0  374.33  146.48  39.13
2347.3  352.63  135.63  38.46
2349.6  351.65  124.43  35.38
2351.9  352.30  86.72  24.62
2354.2  360.03  103.65  28.79
2356.5  375.70  138.13  36.76
2358.8  392.35  134.52  34.29
2361.1  376.54  134.88  35.82
2363.4  335.40  122.98  36.67
2365.7  296.01  100.53  33.96
2368.0  274.40  84.00  30.61
2370.2  268.80  78.40  29.17
2372.5  241.88  73.13  30.23
2374.8  227.60  85.35  37.50
2377.1  223.67  91.76  41.03
2379.3  205.56  85.65  41.67
2381.6  182.40  74.10  40.63
2383.9  190.08  51.84  27.27
2386.1  187.04  40.92  21.88
2388.4  194.70  53.10  27.27
2390.6  213.66  71.22  33.33
2392.9  215.10  83.65  38.89
2395.1  217.08  78.39  36.11
2397.4  212.63  60.75  28.57
2399.6  188.64  54.77  29.03
2401.9  197.12  61.60  31.25
2404.1  194.84  69.14  35.48
2406.4  151.20  69.30  45.83
2408.6  144.67  56.61  39.13
2410.8  131.99  44.00  33.33
2413.1  106.76  50.24  47.06
2415.3  88.41  69.47  78.57
2417.5  88.48  56.88  64.29
2419.7  94.65  25.24  26.67
2421.9  127.00  25.40  20.00
2424.2  166.53  44.84  26.92
