nm       Rad_ref     Rad_target  Reflectance
504.7    16685.42    13836.09    82.92
506.1    16937.88    14041.10    82.90
507.6    17168.40    14231.00    82.89
509.0    17272.00    14315.52    82.88
510.4    17451.23    14463.81    82.88
511.8    17470.26    14481.42    82.89
513.2    17267.99    14310.74    82.87
514.7    16926.37    14023.80    82.85
516.1    16322.02    13525.20    82.86
517.5    15838.65    13131.12    82.91
518.9    15769.59    13078.50    82.93
520.3    16250.21    13487.38    83.00
521.7    16667.23    13836.78    83.02
523.2    16899.07    14029.06    83.02
524.6    16958.15    14081.26    83.04
526.0    16841.70    13994.07    83.09
527.4    16821.34    14000.25    83.23
528.8    17123.92    14264.39    83.30
530.2    17483.39    14570.50    83.34
531.6    17524.80    14617.45    83.41
533.0    17439.12    14568.01    83.54
534.4    17430.17    14589.86    83.70
535.8    17359.29    14556.22    83.85
537.2    17147.13    14401.10    83.99
538.7    16797.90    14137.38    84.16
540.1    16509.73    13929.88    84.37
541.5    16400.97    13871.94    84.58
542.9    16556.89    14038.69    84.79
544.3    16709.44    14200.77    84.99
545.7    16796.07    14303.98    85.16
547.1    16819.53    14351.73    85.33
548.5    16933.06    14479.62    85.51
549.9    17042.47    14602.48    85.68
551.3    17082.45    14670.09    85.88
552.7    17215.80    14806.91    86.01
554.1    17286.26    14886.82    86.12
555.5    17298.56    14911.06    86.20
556.9    17106.12    14760.00    86.28
558.2    16877.07    14579.73    86.39
559.7    16700.56    14434.67    86.43
561.0    16581.34    14343.53    86.50
562.4    16453.65    14237.55    86.53
563.8    16222.36    14036.31    86.52
565.2    15991.92    13830.62    86.49
566.6    15740.18    13600.05    86.40
568.0    15534.50    13404.68    86.29
569.4    15296.81    13183.33    86.18
570.8    15269.69    13136.08    86.03
572.2    15373.69    13202.89    85.88
573.6    15459.76    13250.84    85.71
575.0    15458.65    13221.63    85.53
576.3    15418.10    13158.60    85.35
577.7    15446.74    13156.03    85.17
579.1    15585.44    13238.88    84.94
580.5    15835.74    13413.45    84.70
581.9    16086.83    13590.99    84.49
583.2    16278.38    13716.88    84.26
584.6    16216.74    13626.55    84.03
586.0    15820.42    13248.65    83.74
587.4    14862.26    12412.26    83.52
588.8    13846.55    11545.50    83.38
590.2    13144.67    10945.56    83.27
591.5    13205.01    10986.18    83.20
592.9    13274.63    11035.82    83.13
594.3    13405.67    11145.85    83.14
595.7    13498.29    11223.70    83.15
597.0    13806.21    11483.81    83.18
598.4    14118.20    11743.96    83.18
599.8    14388.84    11974.33    83.22
601.2    14650.07    12198.61    83.27
602.5    14908.14    12412.47    83.26
603.9    15149.01    12616.89    83.29
605.3    15307.48    12749.74    83.29
606.7    15340.26    12775.70    83.28
608.0    15298.54    12740.19    83.28
609.4    15238.18    12686.05    83.25
610.8    15180.00    12640.30    83.27
612.1    15078.80    12551.22    83.24
613.5    14984.55    12469.31    83.21
614.9    14798.70    12308.26    83.17
616.2    14693.02    12218.60    83.16
617.6    14634.24    12162.43    83.11
619.0    14683.55    12200.77    83.09
620.3    14649.85    12164.55    83.04
621.7    14557.81    12074.81    82.94
623.0    14377.11    11916.80    82.89
624.4    14212.80    11764.77    82.78
625.8    14013.04    11588.70    82.70
627.1    13786.89    11393.07    82.64
628.5    13636.80    11256.24    82.54
629.8    13574.88    11198.52    82.49
631.2    13619.51    11226.73    82.43
632.6    13695.40    11288.02    82.42
633.9    13819.43    11376.00    82.32
635.3    13964.18    11473.75    82.17
636.6    14046.83    11521.30    82.02
638.0    14090.70    11534.02    81.86
639.3    14067.60    11499.03    81.74
640.7    13978.01    11431.85    81.78
642.0    13928.25    11392.97    81.80
643.4    13855.55    11328.65    81.76
644.8    13653.40    11152.42    81.68
646.1    13218.80    10789.23    81.62
647.5    12722.61    10378.90    81.58
648.8    12449.17    10156.75    81.59
650.2    12463.56    10165.87    81.56
651.5    12609.71    10287.04    81.58
652.8    12750.01    10404.47    81.60
654.2    12655.78    10325.93    81.59
655.5    12322.40    10054.05    81.59
656.9    12148.40    9915.75     81.62
658.2    12400.16    10132.77    81.71
659.6    12937.46    10577.56    81.76
660.9    13412.05    10972.20    81.81
662.3    13681.26    11196.12    81.84
663.6    13782.49    11281.54    81.85
664.9    13826.31    11327.53    81.93
666.3    13829.38    11337.88    81.98
667.6    13814.66    11326.75    81.99
669.0    13747.56    11279.17    82.04
670.3    13666.55    11228.04    82.16
671.6    13590.59    11181.20    82.27
673.0    13532.45    11143.88    82.35
674.3    13481.28    11112.86    82.43
675.6    13440.74    11098.35    82.57
677.0    13424.02    11089.44    82.61
678.3    13398.83    11076.12    82.66
679.6    13347.42    11054.45    82.82
681.0    13301.24    11031.26    82.93
682.3    13248.43    10998.63    83.02
683.6    13137.80    10913.40    83.07
685.0    12719.37    10568.32    83.09
686.3    11892.34    9890.98     83.17
687.6    11114.76    9259.46     83.31
689.0    10788.80    8990.67     83.33
690.3    10858.02    9049.35     83.34
691.6    10915.81    9099.31     83.36
692.9    10750.80    8961.63     83.36
694.2    10622.88    8858.62     83.39
695.6    10824.92    9030.06     83.42
696.9    11177.42    9324.42     83.42
698.2    11336.85    9448.35     83.34
699.5    11194.50    9321.67     83.27
700.9    11000.41    9155.30     83.23
702.2    11048.76    9191.92     83.19
703.5    11315.93    9409.32     83.15
704.8    11631.29    9658.74     83.04
706.1    11907.99    9878.19     82.95
707.5    12150.35    10066.52    82.85
708.8    12369.00    10241.64    82.80
710.1    12566.40    10390.55    82.69
711.4    12715.92    10498.48    82.56
712.7    12739.46    10498.21    82.41
714.0    12476.43    10266.11    82.28
715.3    11588.09    9518.78     82.14
