nm       Rad_ref     Rad_target  Reflectance
1304.4   22171.05    14541.82    65.59
1308.2   22000.23    14290.53    64.96
1312.0   21796.11    13987.36    64.17
1315.8   21571.55    13649.35    63.27
1319.5   21441.78    13363.50    62.32
1323.3   21355.82    13099.63    61.34
1327.1   21184.60    12750.66    60.19
1330.8   20947.99    12324.02    58.83
1334.6   20712.62    11910.69    57.50
1338.4   20649.51    11621.24    56.28
1342.1   20610.94    11370.02    55.16
1345.9   20461.00    11049.50    54.00
1349.7   20117.18    10624.35    52.81
1353.4   19700.84    10175.42    51.65
1357.2   19332.01    9789.62     50.64
1360.9   19061.02    9466.43     49.66
1364.7   18880.23    9178.08     48.61
1368.4   18952.23    8978.65     47.38
1372.2   19123.41    8781.19     45.92
1375.9   19195.20    8478.11     44.17
1379.7   19008.29    7969.97     41.93
1383.4   18793.31    7337.94     39.05
1387.2   18819.22    6729.40     35.76
1390.9   18911.50    6141.90     32.48
1394.7   18877.32    5502.42     29.15
1398.4   18772.70    4885.76     26.03
1402.2   18710.04    4352.95     23.27
1405.9   18695.29    3908.23     20.90
1409.7   18654.68    3548.35     19.02
1413.4   18583.91    3256.13     17.52
1417.1   18556.80    3046.03     16.41
1420.9   18546.66    2879.64     15.53
1424.6   18498.50    2755.10     14.89
1428.3   18462.36    2652.38     14.37
1432.1   18396.56    2563.31     13.93
1435.8   18326.66    2496.90     13.62
1439.5   18297.57    2445.14     13.36
1443.2   18238.34    2411.01     13.22
1447.0   18154.18    2375.69     13.09
1450.7   18057.36    2352.01     13.03
1454.4   18038.03    2341.09     12.98
1458.1   18056.48    2345.08     12.99
1461.9   18045.76    2349.54     13.02
1465.6   17990.89    2365.91     13.15
1469.3   17903.53    2388.38     13.34
1473.0   17887.54    2444.53     13.67
1476.7   17863.19    2501.03     14.00
1480.4   17908.46    2573.71     14.37
1484.2   17984.53    2658.56     14.78
1487.9   17954.96    2738.51     15.25
1491.6   17864.01    2818.74     15.78
1495.3   17731.70    2877.57     16.23
1499.0   17757.32    2965.29     16.70
1502.7   17780.27    3067.08     17.25
1506.4   17782.46    3163.95     17.79
1510.1   17710.54    3258.71     18.40
1513.8   17578.96    3338.11     18.99
1517.5   17424.68    3402.38     19.53
1521.2   17351.05    3482.88     20.07
1524.9   17323.23    3568.11     20.60
1528.6   17269.33    3647.23     21.12
1532.3   17191.20    3729.70     21.70
1536.0   17092.11    3800.63     22.24
1539.7   17005.76    3869.92     22.76
1543.4   16917.60    3939.84     23.29
1547.1   16825.34    3994.09     23.74
1550.7   16728.00    4062.00     24.28
1554.4   16657.87    4125.44     24.77
1558.1   16572.60    4181.76     25.23
1561.8   16489.41    4231.46     25.66
1565.5   16421.74    4290.58     26.13
1569.1   16347.16    4341.48     26.56
1572.8   16296.54    4399.05     26.99
1576.5   16240.49    4450.56     27.40
1580.2   16201.34    4505.51     27.81
1583.8   16140.10    4550.50     28.19
1587.5   16098.47    4598.34     28.56
1591.2   16058.85    4640.11     28.89
1594.8   16041.84    4701.38     29.31
1598.5   16038.88    4756.18     29.65
1602.2   16013.73    4804.41     30.00
1605.8   15961.22    4842.10     30.34
1609.5   15870.92    4867.72     30.67
1613.2   15784.97    4890.27     30.98
1616.8   15728.17    4919.19     31.28
1620.5   15681.48    4952.68     31.58
1624.2   15624.18    4970.78     31.81
1627.8   15556.55    4991.71     32.09
1631.5   15497.49    5003.96     32.29
1635.1   15447.71    5022.77     32.51
1638.8   15402.98    5034.54     32.69
1642.4   15332.57    5032.99     32.83
1646.1   15264.22    5023.17     32.91
1649.7   15182.65    5000.95     32.94
1653.3   15091.70    4973.54     32.96
1657.0   14990.93    4932.64     32.90
1660.6   14899.02    4898.94     32.88
1664.3   14793.83    4861.58     32.86
1667.9   14686.55    4836.12     32.93
1671.6   14572.65    4804.27     32.97
1675.2   14479.92    4776.66     32.99
1678.8   14437.95    4760.44     32.97
1682.4   14440.91    4752.74     32.91
1686.1   14454.03    4742.24     32.81
1689.7   14396.79    4697.71     32.63
1693.3   14287.46    4639.47     32.47
1697.0   14160.38    4566.38     32.25
1700.6   14051.14    4496.98     32.00
1704.2   13928.27    4421.39     31.74
1707.8   13751.17    4325.40     31.45
1711.4   13583.66    4243.77     31.24
1715.1   13488.49    4178.32     30.98
1718.7   13438.64    4124.50     30.69
1722.3   13412.51    4082.58     30.44
1725.9   13417.42    4056.91     30.24
1729.5   13416.07    4029.87     30.04
1733.1   13393.77    4002.67     29.88
1736.7   13363.85    3979.01     29.77
1740.3   13329.17    3950.16     29.64
1743.9   13296.95    3912.27     29.42
1747.6   13221.42    3853.39     29.15
1751.2   13122.79    3784.00     28.84
1754.8   13016.16    3705.01     28.46
1758.3   12901.11    3632.30     28.15
1761.9   12797.43    3571.79     27.91
1765.5   12727.05    3521.93     27.67
1769.1   12669.18    3481.00     27.48
1772.7   12634.44    3451.40     27.32
1776.3   12629.92    3435.27     27.20
1779.9   12630.45    3426.28     27.13
1783.5   12586.15    3399.20     27.01
1787.1   12508.79    3375.34     26.98
1790.7   12406.90    3347.60     26.98
1794.2   12278.40    3314.32     26.99
1797.8   12180.96    3289.56     27.01
1801.4   12080.82    3272.22     27.09
1805.0   11999.95    3249.92     27.08
1808.6   11881.67    3230.12     27.19
1812.1   11737.28    3188.78     27.17
1815.7   11526.51    3131.16     27.16
1819.3   11415.44    3098.21     27.14
1822.8   11353.72    3076.05     27.09
1826.4   11339.88    3078.78     27.15
1830.0   11293.70    3068.42     27.17
1833.5   11150.28    3034.32     27.21
1837.1   10983.66    2981.53     27.15
1840.7   10855.76    2925.33     26.95
1844.2   10782.81    2874.34     26.66
1847.8   10795.54    2831.84     26.23
1851.3   10716.06    2752.25     25.68
1854.9   10722.98    2672.04     24.92
1858.4   10712.24    2567.66     23.97
1862.0   10668.92    2434.86     22.82
1865.5   10516.19    2265.03     21.54
1869.1   10278.69    2051.86     19.96
1872.6   10129.29    1831.64     18.08
1876.2   10247.74    1640.28     16.01
1879.7   10441.63    1472.69     14.10
1883.2   10590.67    1302.13     12.30
1886.8   10569.65    1133.39     10.72
1890.3   10547.21    985.51      9.34
1893.8   10452.00    872.63      8.35
1897.4   10326.63    794.36      7.69
1900.9   10328.71    537.81      5.21
1903.7   10244.52    465.66      4.55
1906.5   10164.38    406.58      4.00
1909.2   10146.24    430.56      4.24
1912.0   10090.92    396.06      3.92
1914.8   9933.70     370.30      3.73
1917.5   9869.86     407.16      4.13
1920.2   9912.14     410.06      4.14
1923.0   9934.65     361.26      3.64
1925.8   9954.22     357.56      3.59
1928.5   10004.14    373.02      3.73
1931.2   10042.51    360.53      3.59
1934.0   10076.00    363.00      3.60
1936.7   10082.08    371.88      3.69
1939.4   10045.65    361.88      3.60
1942.2   10007.34    359.85      3.60
1944.9   9970.20     374.10      3.75
1947.6   9929.57     385.94      3.89
1950.3   9873.92     377.58      3.82
1953.1   9834.24     358.54      3.65
1955.8   9843.20     384.50      3.91
1958.5   9841.43     400.15      4.07
1961.2   9828.64     398.56      4.06
1963.9   9779.72     390.89      4.00
1966.6   9719.04     391.68      4.03
1969.3   9697.56     386.83      3.99
1972.0   9689.60     389.86      4.02
1974.7   9664.00     400.15      4.14
1977.4   9620.33     417.45      4.34
1980.1   9570.72     430.53      4.50
1982.8   9540.24     426.72      4.47
1985.5   9529.25     436.43      4.58
1988.2   9523.06     454.20      4.77
1990.8   9478.26     464.21      4.90
1993.5   9407.26     467.87      4.97
1996.2   9394.00     477.40      5.08
1998.9   9405.55     492.80      5.24
2001.6   9383.66     505.66      5.39
2004.2   9355.45     490.14      5.24
2006.9   9305.96     505.04      5.43
2009.6   9270.87     530.55      5.72
2012.2   9231.60     540.96      5.86
2014.9   9192.40     544.88      5.93
2017.5   9148.68     551.60      6.03
2020.2   9071.45     555.80      6.13
2022.8   9016.00     572.00      6.34
2025.5   9020.00     596.00      6.61
2028.1   8997.45     614.46      6.83
2030.8   8972.00     620.00      6.91
2033.4   8960.58     627.12      7.00
2036.1   8910.33     636.74      7.15
2038.7   8849.88     652.86      7.38
2041.3   8808.41     649.64      7.38
2043.9   8781.63     656.08      7.47
2046.6   8730.28     659.20      7.55
2049.2   8703.23     670.75      7.71
2051.8   8667.99     686.37      7.92
2054.4   8643.76     692.16      8.01
2057.1   8628.71     693.75      8.04
2059.7   8598.44     704.52      8.19
2062.3   8544.85     713.80      8.35
2064.9   8474.30     726.25      8.57
2067.5   8424.90     736.92      8.75
2070.1   8390.25     730.13      8.70
2072.7   8384.40     727.47      8.68
2075.3   8359.48     745.72      8.92
2077.9   8295.73     764.03      9.21
2080.5   8269.83     771.35      9.33
2083.1   8240.27     774.23      9.40
2085.7   8210.28     768.68      9.36
2088.2   8176.50     770.04      9.42
2090.8   8128.35     783.41      9.64
2093.4   8089.79     781.14      9.66
2096.0   8075.20     795.16      9.85
2098.6   8047.45     808.83      10.05
2101.1   8016.18     808.94      10.09
2103.7   7984.30     802.89      10.06
2106.3   7954.20     805.95      10.13
2108.8   7928.78     819.11      10.33
2111.4   7889.40     838.35      10.63
2114.0   7865.10     850.50      10.81
2116.5   7873.96     844.36      10.72
2119.1   7869.92     840.32      10.68
2121.6   7867.14     860.28      10.94
2124.2   7866.16     874.91      11.12
2126.7   7856.63     877.37      11.17
2129.2   7826.88     867.90      11.09
2131.8   7809.15     869.00      11.13
2134.3   7799.16     880.23      11.29
2136.9   7755.54     884.20      11.40
2139.4   7698.55     888.75      11.54
2141.9   7683.00     894.38      11.64
2144.5   7632.06     896.04      11.74
2147.0   7569.18     892.11      11.79
2149.5   7523.72     885.38      11.77
2152.0   7531.01     891.57      11.84
2154.5   7525.95     907.83      12.06
2157.1   7516.38     930.23      12.38
2159.6   7447.35     943.20      12.66
2162.1   7388.99     938.91      12.71
2164.6   7370.70     936.15      12.70
2167.1   7366.32     940.47      12.77
2169.6   7353.92     940.80      12.79
2172.1   7330.91     932.60      12.72
2174.6   7316.71     932.95      12.75
2177.1   7307.28     951.22      13.02
2179.6   7289.73     965.58      13.25
2182.1   7272.18     964.80      13.27
2184.5   7252.74     968.66      13.36
2187.0   7241.22     968.78      13.38
2189.5   7230.45     968.15      13.39
2192.0   7233.13     978.00      13.52
2194.4   7229.49     986.40      13.64
2196.9   7231.10     997.83      13.80
2199.4   7229.25     994.50      13.76
2201.9   7202.01     991.30      13.76
2204.3   7204.01     995.01      13.81
2206.8   7245.00     1010.63     13.95
2209.2   7261.65     1024.65     14.11
2211.7   7213.50     1030.50     14.29
2214.1   7172.48     1021.44     14.24
2216.6   7148.47     1000.16     13.99
2219.0   7112.75     977.84      13.75
2221.5   7088.40     980.03      13.83
2223.9   7045.82     982.09      13.94
