nm       Rad_ref     Rad_target  Reflectance
2164.6   7370.70     2500.35     33.92
2167.1   7366.32     2494.79     33.87
2169.6   7353.92     2497.04     33.96
2172.1   7330.91     2506.60     34.19
2174.6   7316.71     2516.98     34.40
2177.1   7307.28     2507.40     34.31
2179.6   7289.73     2509.71     34.43
2182.1   7272.18     2512.50     34.55
2184.5   7252.74     2515.26     34.68
2187.0   7241.22     2532.79     34.98
2189.5   7230.45     2549.04     35.25
2192.0   7233.13     2550.95     35.27
2194.4   7229.49     2552.31     35.30
2196.9   7231.10     2555.10     35.33
2199.4   7229.25     2571.25     35.57
2201.9   7202.01     2581.69     35.85
2204.3   7204.01     2598.31     36.07
2206.8   7245.00     2611.88     36.05
2209.2   7261.65     2615.09     36.01
2211.7   7213.50     2605.50     36.12
2214.1   7172.48     2593.92     36.16
2216.6   7148.47     2576.31     36.04
2219.0   7112.75     2567.38     36.10
2221.5   7088.40     2559.70     36.11
2223.9   7045.82     2527.31     35.87
2226.4   7003.38     2500.56     35.71
2228.8   6974.36     2481.48     35.58
2231.2   6958.08     2491.50     35.81
2233.7   6931.13     2495.21     36.00
2236.1   6897.80     2479.75     35.95
2238.5   6885.38     2452.20     35.61
2241.0   6872.75     2418.88     35.20
2243.4   6818.86     2373.60     34.81
2245.8   6778.25     2360.49     34.82
2248.2   6774.89     2352.20     34.72
2250.6   6774.89     2319.33     34.23
2253.0   6762.98     2279.34     33.70
2255.4   6744.50     2251.30     33.38
2257.9   6761.09     2234.88     33.06
2260.3   6751.88     2216.05     32.82
2262.7   6730.47     2194.20     32.60
2265.1   6710.33     2170.56     32.35
2267.4   6695.36     2166.72     32.36
2269.8   6697.34     2115.21     31.58
2272.2   6703.20     2072.70     30.92
2274.6   6699.30     2078.25     31.02
2277.0   6692.22     2080.08     31.08
2279.4   6681.64     2050.27     30.69
2281.8   6653.05     2042.56     30.70
2284.1   6647.45     2028.29     30.51
2286.5   6624.54     1985.88     29.98
2288.9   6585.19     1954.12     29.67
2291.3   6567.88     1948.10     29.66
2293.6   6556.90     1923.43     29.33
2296.0   6512.22     1912.68     29.37
2298.4   6461.76     1879.60     29.09
2300.7   6416.99     1817.38     28.32
2303.1   6359.04     1771.52     27.86
2305.4   6279.12     1754.46     27.94
2307.8   6235.74     1733.87     27.81
2310.1   6214.26     1701.34     27.38
2312.5   6202.32     1677.00     27.04
2314.8   6157.52     1676.01     27.22
2317.1   6142.59     1682.83     27.40
2319.5   6117.58     1667.96     27.27
2321.8   6106.77     1632.30     26.73
2324.1   6109.46     1638.35     26.82
2326.5   6090.99     1642.34     26.96
2328.8   6077.75     1617.21     26.61
2331.1   6092.12     1602.08     26.30
2333.4   6107.36     1601.32     26.22
