nm       Rad_ref     Rad_target  Reflectance
1998.9  69.30  19.25  27.78
2001.6  46.32  11.58  25.00
2004.2  38.90  0.00  0.00
2006.9  46.98  11.75  25.00
2009.6  55.02  23.58  42.86
2012.2  66.64  15.68  23.53
2014.9  82.32  11.76  14.29
2017.5  90.62  15.76  17.39
2020.2  107.19  19.85  18.52
2022.8  136.00  24.00  17.65
2025.5  164.00  40.00  24.39
2028.1  191.52  43.89  22.92
2030.8  208.00  48.00  23.08
2033.4  217.08  44.22  20.37
2036.1  237.77  44.33  18.64
2038.7  249.86  56.42  22.58
2041.3  262.28  64.56  24.62
2043.9  256.73  52.98  20.63
2046.6  230.72  37.08  16.07
2049.2  218.10  45.27  20.75
2051.8  213.72  57.54  26.92
2054.4  210.12  45.32  21.57
2057.1  217.57  57.47  26.42
2059.7  226.60  61.80  27.27
2062.3  215.80  53.95  25.00
2064.9  199.20  53.95  27.08
2067.5  219.42  66.24  30.19
2070.1  247.50  66.00  26.67
2072.7  271.26  61.65  22.73
2075.3  292.52  74.16  25.35
2077.9  304.78  91.85  30.14
2080.5  320.34  88.52  27.63
2083.1  334.80  79.52  23.75
2085.7  357.33  78.95  22.09
2088.2  368.46  86.94  23.60
2090.8  368.91  91.19  24.72
2093.4  386.42  83.10  21.51
2096.0  416.12  78.28  18.81
2098.6  424.84  89.87  21.15
2101.1  439.02  105.69  24.07
2103.7  437.94  109.49  25.00
2106.3  437.40  117.45  26.85
2108.8  451.92  117.02  25.89
2111.4  453.60  109.35  24.11
2114.0  461.70  113.40  24.56
2116.5  452.48  117.16  25.89
2119.1  440.36  105.04  23.85
2121.6  470.34  108.54  23.08
2124.2  515.36  119.85  23.26
2126.7  524.04  131.01  25.00
2129.2  532.58  149.91  28.15
2131.8  545.10  146.15  26.81
2134.3  551.14  138.78  25.18
2136.9  555.10  142.74  25.71
2139.4  556.95  150.10  26.95
2141.9  555.54  161.54  29.08
2144.5  538.41  161.13  29.93
2147.0  514.83  149.34  29.01
2149.5  503.68  137.73  27.34
2152.0  508.91  118.35  23.26
2154.5  506.97  121.83  24.03
2157.1  506.33  133.45  26.36
2159.6  503.04  141.48  28.12
2162.1  501.02  149.91  29.92
2164.6  497.70  142.20  28.57
2167.1  503.68  137.73  27.34
2169.6  505.68  141.12  27.91
2172.1  491.88  141.66  28.80
2174.6  488.31  154.83  31.71
2177.1  505.46  147.26  29.13
2179.6  502.74  131.67  26.19
2182.1  498.48  124.62  25.00
2184.5  508.75  113.96  22.40
2187.0  509.02  114.94  22.58
2189.5  510.63  142.98  28.00
2192.0  509.38  150.78  29.60
2194.4  493.20  131.52  26.67
2196.9  471.78  129.43  27.43
2199.4  484.50  144.50  29.82
2201.9  499.96  137.92  27.59
2204.3  512.71  139.04  27.12
2206.8  529.38  153.13  28.93
2209.2  552.42  164.84  29.84
2211.7  567.00  157.50  27.78
2214.1  568.96  143.36  25.20
2216.6  549.20  147.35  26.83
2219.0  549.20  151.81  27.64
2221.5  563.85  161.10  28.57
2223.9  563.13  171.19  30.40
2226.4  552.66  167.61  30.33
2228.8  551.44  158.20  28.69
2231.2  561.72  181.20  32.26
2233.7  549.95  177.26  32.23
2236.1  536.90  159.25  29.66
2238.5  539.85  141.83  26.27
2241.0  527.25  143.38  27.19
2243.4  501.66  153.29  30.56
2245.8  494.49  158.61  32.08
2248.2  497.67  131.46  26.42
2250.6  488.28  98.60  20.19
2253.0  469.00  117.25  25.00
2255.4  474.70  141.00  29.70
2257.9  461.09  136.45  29.59
2260.3  457.36  122.59  26.80
2262.7  448.38  119.25  26.60
2265.1  416.67  116.28  27.91
2267.4  409.92  112.24  27.38
2269.8  434.77  107.47  24.72
2272.2  436.10  112.70  25.84
2274.6  410.76  122.25  29.76
2277.0  403.38  121.50  30.12
2279.4  389.60  92.53  23.75
2281.8  378.07  93.29  24.68
2284.1  389.87  103.64  26.58
2286.5  390.26  98.80  25.32
2288.9  348.95  84.75  24.29
2291.3  323.84  91.08  28.12
2293.6  324.80  96.43  29.69
2296.0  318.78  86.02  26.98
2298.4  320.04  86.36  26.98
2300.7  311.41  76.58  24.59
2303.1  322.56  51.20  15.87
2305.4  328.32  61.56  18.75
2307.8  303.56  87.47  28.81
2310.1  287.84  66.82  23.21
2312.5  288.96  61.92  21.43
2314.8  275.87  72.87  26.42
2317.1  244.87  67.73  27.66
2319.5  222.74  46.62  20.93
2321.8  224.25  36.51  16.28
