nm       Rad_ref     Rad_target  Reflectance
542.9    9004.16     2835.94     31.50
544.3    9114.57     2797.05     30.69
545.7    9229.93     2760.56     29.91
547.1    9325.42     2717.00     29.14
548.5    9451.10     2681.33     28.37
549.9    9551.91     2639.61     27.63
551.3    9651.09     2594.34     26.88
552.7    9787.91     2560.32     26.16
554.1    9914.55     2522.21     25.44
555.5    10057.05    2486.25     24.72
556.9    10170.98    2441.23     24.00
558.2    10266.61    2390.22     23.28
559.7    10305.91    2328.07     22.59
561.0    10305.75    2257.71     21.91
562.4    10289.73    2190.61     21.29
563.8    10273.08    2130.16     20.74
565.2    10282.11    2079.82     20.23
566.6    10338.13    2042.55     19.76
568.0    10440.28    2020.38     19.35
569.4    10553.52    2002.81     18.98
570.8    10675.42    1989.25     18.63
572.2    10805.42    1977.80     18.30
573.6    10930.34    1970.15     18.02
575.0    11058.62    1964.36     17.76
576.3    11189.50    1960.27     17.52
577.7    11311.80    1956.73     17.30
579.1    11459.59    1957.86     17.08
580.5    11609.94    1961.51     16.90
581.9    11761.79    1968.94     16.74
583.2    11958.04    1983.53     16.59
584.6    12111.89    1994.26     16.47
586.0    12192.57    1990.88     16.33
587.4    12247.95    1983.75     16.20
588.8    12268.82    1971.86     16.07
590.2    12278.38    1958.60     15.95
591.5    12264.32    1940.48     15.82
592.9    12233.71    1916.46     15.67
594.3    12253.56    1906.09     15.56
595.7    12305.44    1899.33     15.43
597.0    12405.36    1901.51     15.33
598.4    12531.53    1904.45     15.20
599.8    12656.42    1905.75     15.06
601.2    12785.88    1911.62     14.95
602.5    12911.78    1915.99     14.84
603.9    13043.08    1922.21     14.74
605.3    13172.94    1933.28     14.68
606.7    13308.41    1940.29     14.58
608.0    13425.51    1948.73     14.52
609.4    13546.98    1959.13     14.46
610.8    13653.20    1969.62     14.43
612.1    13717.03    1973.95     14.39
613.5    13787.69    1978.44     14.35
614.9    13820.61    1981.69     14.34
616.2    13841.98    1983.83     14.33
617.6    13848.82    1987.49     14.35
619.0    13844.54    1986.58     14.35
620.3    13841.93    1983.63     14.33
621.7    13876.89    1991.88     14.35
623.0    13931.75    2003.27     14.38
624.4    14006.05    2015.37     14.39
625.8    14079.45    2028.13     14.40
627.1    14155.82    2040.92     14.42
628.5    14247.76    2058.88     14.45
629.8    14329.61    2075.04     14.48
631.2    14389.15    2087.88     14.51
632.6    14461.51    2100.27     14.52
633.9    14545.45    2115.93     14.55
635.3    14666.58    2139.44     14.59
636.6    14738.62    2159.29     14.65
638.0    14814.92    2176.08     14.69
639.3    14891.39    2193.36     14.73
640.7    14961.07    2213.47     14.79
642.0    15053.19    2236.10     14.85
643.4    15117.90    2254.99     14.92
644.8    15198.85    2277.72     14.99
646.1    15264.25    2298.95     15.06
647.5    15349.30    2320.94     15.12
648.8    15434.23    2353.01     15.25
650.2    15524.64    2384.57     15.36
651.5    15604.06    2412.16     15.46
652.8    15691.24    2438.02     15.54
654.2    15785.41    2467.81     15.63
655.5    15886.94    2503.29     15.76
656.9    15955.57    2532.52     15.87
658.2    16052.65    2564.57     15.98
659.6    16161.16    2599.76     16.09
660.9    16292.09    2637.85     16.19
662.3    16417.83    2672.09     16.28
663.6    16511.60    2697.57     16.34
664.9    16612.82    2724.43     16.40
666.3    16683.33    2750.13     16.48
667.6    16742.40    2766.86     16.53
669.0    16778.25    2779.40     16.57
670.3    16805.81    2787.36     16.59
671.6    16823.65    2795.02     16.61
673.0    16806.17    2789.26     16.60
674.3    16788.64    2783.03     16.58
675.6    16787.25    2775.47     16.53
677.0    16816.81    2774.55     16.50
678.3    16858.67    2771.40     16.44
679.6    16897.95    2767.82     16.38
681.0    16950.76    2768.30     16.33
682.3    17035.85    2770.55     16.26
683.6    17104.50    2777.25     16.24
685.0    17187.33    2776.35     16.15
686.3    17256.86    2775.84     16.09
687.6    17342.92    2777.92     16.02
689.0    17422.67    2784.32     15.98
690.3    17488.15    2778.67     15.89
691.6    17538.77    2775.01     15.82
692.9    17600.10    2772.67     15.75
694.2    17658.33    2772.58     15.70
695.6    17724.86    2768.12     15.62
696.9    17751.59    2755.26     15.52
698.2    17820.13    2743.90     15.40
699.5    17870.61    2731.90     15.29
700.9    17893.52    2722.26     15.21
702.2    17932.64    2715.66     15.14
703.5    17965.69    2706.71     15.07
704.8    18005.71    2696.76     14.98
706.1    18044.32    2687.66     14.89
707.5    18081.50    2684.47     14.85
708.8    18123.64    2688.00     14.83
710.1    18146.55    2692.20     14.84
711.4    18180.89    2697.09     14.83
712.7    18203.78    2707.03     14.87
714.0    18250.86    2721.06     14.91
715.3    18278.73    2734.27     14.96
716.7    18326.52    2760.80     15.06
718.0    18366.18    2788.31     15.18
719.3    18404.10    2809.09     15.26
720.6    18461.66    2840.13     15.38
721.9    18516.02    2875.68     15.53
